project name,valid,type,issue,module,commit,parent,testcase,has_test_annotation,description,traces,bugged_components
tika,False,Delta,TIKA-1019,tika-parsers,a2ddd8cffdb3c69d5e8fbfec24a939ab7c3f3bed,71629f0b696e4bd7de892c601c91f2d5eade23dd,org.apache.tika.parser.microsoft.WordExtractor_ESTest_scaffolding#setSystemProperties,False,No report,[],[]
tika,False,Delta,TIKA-1019,tika-parsers,a2ddd8cffdb3c69d5e8fbfec24a939ab7c3f3bed,71629f0b696e4bd7de892c601c91f2d5eade23dd,org.apache.tika.parser.microsoft.WordExtractor_ESTest_scaffolding#initializeClasses,False,No report,[],[]
tika,False,Delta,TIKA-1019,tika-parsers,a2ddd8cffdb3c69d5e8fbfec24a939ab7c3f3bed,71629f0b696e4bd7de892c601c91f2d5eade23dd,org.apache.tika.parser.microsoft.WordExtractor_ESTest_scaffolding#resetClasses,False,No report,[],[]
tika,False,Delta,TIKA-1019,tika-parsers,a2ddd8cffdb3c69d5e8fbfec24a939ab7c3f3bed,71629f0b696e4bd7de892c601c91f2d5eade23dd,org.apache.tika.parser.microsoft.WordExtractor_ESTest_scaffolding#initEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-1019,tika-parsers,a2ddd8cffdb3c69d5e8fbfec24a939ab7c3f3bed,71629f0b696e4bd7de892c601c91f2d5eade23dd,org.apache.tika.parser.microsoft.WordExtractor_ESTest_scaffolding#clearEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-1019,tika-parsers,a2ddd8cffdb3c69d5e8fbfec24a939ab7c3f3bed,71629f0b696e4bd7de892c601c91f2d5eade23dd,org.apache.tika.parser.microsoft.WordExtractor_ESTest_scaffolding#initTestCase,False,No report,[],[]
tika,False,Delta,TIKA-1019,tika-parsers,a2ddd8cffdb3c69d5e8fbfec24a939ab7c3f3bed,71629f0b696e4bd7de892c601c91f2d5eade23dd,org.apache.tika.parser.microsoft.WordExtractor_ESTest_scaffolding#doneWithTestCase,False,No report,[],[]
tika,False,Delta,TIKA-1019,tika-parsers,a2ddd8cffdb3c69d5e8fbfec24a939ab7c3f3bed,71629f0b696e4bd7de892c601c91f2d5eade23dd,org.apache.tika.parser.microsoft.WordExtractor_ESTest_scaffolding#setSystemProperties,False,No report,[],[]
tika,False,Delta,TIKA-1019,tika-parsers,a2ddd8cffdb3c69d5e8fbfec24a939ab7c3f3bed,71629f0b696e4bd7de892c601c91f2d5eade23dd,org.apache.tika.parser.microsoft.WordExtractor_ESTest_scaffolding#initializeClasses,False,No report,[],[]
tika,False,Delta,TIKA-1019,tika-parsers,a2ddd8cffdb3c69d5e8fbfec24a939ab7c3f3bed,71629f0b696e4bd7de892c601c91f2d5eade23dd,org.apache.tika.parser.microsoft.WordExtractor_ESTest_scaffolding#resetClasses,False,No report,[],[]
tika,False,Auto-generated,TIKA-1019,tika-parsers,a2ddd8cffdb3c69d5e8fbfec24a939ab7c3f3bed,71629f0b696e4bd7de892c601c91f2d5eade23dd,org.apache.tika.parser.microsoft.WordExtractor_ESTest#test00,True,testcase passed in parent,[],[u'org.apache.tika.parser.microsoft.WordExtractor']
tika,False,Auto-generated,TIKA-1019,tika-parsers,a2ddd8cffdb3c69d5e8fbfec24a939ab7c3f3bed,71629f0b696e4bd7de892c601c91f2d5eade23dd,org.apache.tika.parser.microsoft.WordExtractor_ESTest#test01,True,testcase passed in parent,[],[u'org.apache.tika.parser.microsoft.WordExtractor']
tika,False,Auto-generated,TIKA-1019,tika-parsers,a2ddd8cffdb3c69d5e8fbfec24a939ab7c3f3bed,71629f0b696e4bd7de892c601c91f2d5eade23dd,org.apache.tika.parser.microsoft.WordExtractor_ESTest#test02,True,testcase passed in parent,[],[u'org.apache.tika.parser.microsoft.WordExtractor']
tika,False,Auto-generated,TIKA-1019,tika-parsers,a2ddd8cffdb3c69d5e8fbfec24a939ab7c3f3bed,71629f0b696e4bd7de892c601c91f2d5eade23dd,org.apache.tika.parser.microsoft.WordExtractor_ESTest#test03,True,testcase passed in parent,[],[u'org.apache.tika.parser.microsoft.WordExtractor']
tika,False,Auto-generated,TIKA-1019,tika-parsers,a2ddd8cffdb3c69d5e8fbfec24a939ab7c3f3bed,71629f0b696e4bd7de892c601c91f2d5eade23dd,org.apache.tika.parser.microsoft.WordExtractor_ESTest#test04,True,testcase passed in parent,[],[u'org.apache.tika.parser.microsoft.WordExtractor']
tika,False,Auto-generated,TIKA-1019,tika-parsers,a2ddd8cffdb3c69d5e8fbfec24a939ab7c3f3bed,71629f0b696e4bd7de892c601c91f2d5eade23dd,org.apache.tika.parser.microsoft.WordExtractor_ESTest#test05,True,testcase passed in parent,[],[u'org.apache.tika.parser.microsoft.WordExtractor']
tika,False,Auto-generated,TIKA-1019,tika-parsers,a2ddd8cffdb3c69d5e8fbfec24a939ab7c3f3bed,71629f0b696e4bd7de892c601c91f2d5eade23dd,org.apache.tika.parser.microsoft.WordExtractor_ESTest#test06,True,testcase passed in parent,[],[u'org.apache.tika.parser.microsoft.WordExtractor']
tika,False,Auto-generated,TIKA-1019,tika-parsers,a2ddd8cffdb3c69d5e8fbfec24a939ab7c3f3bed,71629f0b696e4bd7de892c601c91f2d5eade23dd,org.apache.tika.parser.microsoft.WordExtractor_ESTest#test07,True,testcase passed in parent,[],[u'org.apache.tika.parser.microsoft.WordExtractor']
tika,False,Auto-generated,TIKA-1019,tika-parsers,a2ddd8cffdb3c69d5e8fbfec24a939ab7c3f3bed,71629f0b696e4bd7de892c601c91f2d5eade23dd,org.apache.tika.parser.microsoft.WordExtractor_ESTest#test08,True,testcase passed in parent,[],[u'org.apache.tika.parser.microsoft.WordExtractor']
tika,False,Auto-generated,TIKA-1019,tika-parsers,a2ddd8cffdb3c69d5e8fbfec24a939ab7c3f3bed,71629f0b696e4bd7de892c601c91f2d5eade23dd,org.apache.tika.parser.microsoft.WordExtractor_ESTest#test09,True,testcase passed in parent,[],[u'org.apache.tika.parser.microsoft.WordExtractor']
tika,False,Auto-generated,TIKA-1019,tika-parsers,a2ddd8cffdb3c69d5e8fbfec24a939ab7c3f3bed,71629f0b696e4bd7de892c601c91f2d5eade23dd,org.apache.tika.parser.microsoft.WordExtractor_ESTest#test10,True,testcase passed in parent,[],[u'org.apache.tika.parser.microsoft.WordExtractor']
tika,False,Auto-generated,TIKA-1019,tika-parsers,a2ddd8cffdb3c69d5e8fbfec24a939ab7c3f3bed,71629f0b696e4bd7de892c601c91f2d5eade23dd,org.apache.tika.parser.microsoft.WordExtractor_ESTest#test11,True,testcase passed in parent,[],[u'org.apache.tika.parser.microsoft.WordExtractor']
tika,False,Auto-generated,TIKA-1019,tika-parsers,a2ddd8cffdb3c69d5e8fbfec24a939ab7c3f3bed,71629f0b696e4bd7de892c601c91f2d5eade23dd,org.apache.tika.parser.microsoft.WordExtractor_ESTest#test12,True,testcase passed in parent,[],[u'org.apache.tika.parser.microsoft.WordExtractor']
tika,False,Auto-generated,TIKA-1019,tika-parsers,a2ddd8cffdb3c69d5e8fbfec24a939ab7c3f3bed,71629f0b696e4bd7de892c601c91f2d5eade23dd,org.apache.tika.parser.microsoft.WordExtractor_ESTest#test13,True,testcase passed in parent,[],[u'org.apache.tika.parser.microsoft.WordExtractor']
tika,False,Auto-generated,TIKA-1019,tika-parsers,a2ddd8cffdb3c69d5e8fbfec24a939ab7c3f3bed,71629f0b696e4bd7de892c601c91f2d5eade23dd,org.apache.tika.parser.microsoft.WordExtractor_ESTest#test14,True,testcase passed in parent,[],[u'org.apache.tika.parser.microsoft.WordExtractor']
tika,False,Auto-generated,TIKA-1019,tika-parsers,a2ddd8cffdb3c69d5e8fbfec24a939ab7c3f3bed,71629f0b696e4bd7de892c601c91f2d5eade23dd,org.apache.tika.parser.microsoft.WordExtractor_ESTest#test15,True,testcase passed in parent,[],[u'org.apache.tika.parser.microsoft.WordExtractor']
tika,False,Auto-generated,TIKA-1019,tika-parsers,a2ddd8cffdb3c69d5e8fbfec24a939ab7c3f3bed,71629f0b696e4bd7de892c601c91f2d5eade23dd,org.apache.tika.parser.microsoft.WordExtractor_ESTest#test16,True,testcase passed in parent,[],[u'org.apache.tika.parser.microsoft.WordExtractor']
tika,False,Auto-generated,TIKA-1019,tika-parsers,a2ddd8cffdb3c69d5e8fbfec24a939ab7c3f3bed,71629f0b696e4bd7de892c601c91f2d5eade23dd,org.apache.tika.parser.microsoft.WordExtractor_ESTest#test17,True,testcase passed in parent,[],[u'org.apache.tika.parser.microsoft.WordExtractor']
tika,False,Auto-generated,TIKA-1019,tika-parsers,a2ddd8cffdb3c69d5e8fbfec24a939ab7c3f3bed,71629f0b696e4bd7de892c601c91f2d5eade23dd,org.apache.tika.parser.microsoft.WordExtractor_ESTest#test18,True,testcase passed in parent,[],[u'org.apache.tika.parser.microsoft.WordExtractor']
tika,False,Auto-generated,TIKA-1019,tika-parsers,a2ddd8cffdb3c69d5e8fbfec24a939ab7c3f3bed,71629f0b696e4bd7de892c601c91f2d5eade23dd,org.apache.tika.parser.microsoft.WordExtractor_ESTest#test19,True,testcase passed in parent,[],[u'org.apache.tika.parser.microsoft.WordExtractor']
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#initEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#clearEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#initTestCase,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#doneWithTestCase,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#setSystemProperties,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#initializeClasses,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#resetClasses,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#initEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#clearEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#initTestCase,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#doneWithTestCase,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#setSystemProperties,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#initializeClasses,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#resetClasses,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#initEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#clearEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#initTestCase,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#doneWithTestCase,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#setSystemProperties,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#initializeClasses,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#resetClasses,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#initEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#clearEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#initTestCase,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#doneWithTestCase,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#setSystemProperties,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#initializeClasses,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#resetClasses,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#initEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#clearEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#initTestCase,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#doneWithTestCase,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#setSystemProperties,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#initializeClasses,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#resetClasses,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#initEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#clearEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#initTestCase,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#doneWithTestCase,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#setSystemProperties,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#initializeClasses,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#resetClasses,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#initEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#clearEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#initTestCase,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#doneWithTestCase,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#setSystemProperties,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#initializeClasses,False,No report,[],[]
tika,False,Delta,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest_scaffolding#resetClasses,False,No report,[],[]
tika,False,Auto-generated,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest#test0,True,testcase passed in parent,[],[u'org.apache.tika.parser.image.PSDParser']
tika,False,Auto-generated,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest#test1,True,testcase passed in parent,[],[u'org.apache.tika.parser.image.PSDParser']
tika,False,Auto-generated,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest#test2,True,testcase passed in parent,[],[u'org.apache.tika.parser.image.PSDParser']
tika,False,Auto-generated,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest#test3,True,testcase passed in parent,[],[u'org.apache.tika.parser.image.PSDParser']
tika,False,Auto-generated,TIKA-1021,tika-parsers,7171855cd159df475f3eaa98177916616288db30,ed5591cfcc6088b7f22dc5c91751f8c00464f0f7,org.apache.tika.parser.image.PSDParser_ESTest#test4,True,testcase passed in parent,[],[u'org.apache.tika.parser.image.PSDParser']
tika,False,Delta,TIKA-1022,tika-parsers,355eba97dfd9ae2e61ca856f0c70e001b203a0c0,1d637c8e872ada489b3e928b854be0959ed0a0c4,org.apache.tika.parser.dwg.DWGParser_ESTest_scaffolding#initEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-1022,tika-parsers,355eba97dfd9ae2e61ca856f0c70e001b203a0c0,1d637c8e872ada489b3e928b854be0959ed0a0c4,org.apache.tika.parser.dwg.DWGParser_ESTest_scaffolding#clearEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-1022,tika-parsers,355eba97dfd9ae2e61ca856f0c70e001b203a0c0,1d637c8e872ada489b3e928b854be0959ed0a0c4,org.apache.tika.parser.dwg.DWGParser_ESTest_scaffolding#initTestCase,False,No report,[],[]
tika,False,Delta,TIKA-1022,tika-parsers,355eba97dfd9ae2e61ca856f0c70e001b203a0c0,1d637c8e872ada489b3e928b854be0959ed0a0c4,org.apache.tika.parser.dwg.DWGParser_ESTest_scaffolding#doneWithTestCase,False,No report,[],[]
tika,False,Delta,TIKA-1022,tika-parsers,355eba97dfd9ae2e61ca856f0c70e001b203a0c0,1d637c8e872ada489b3e928b854be0959ed0a0c4,org.apache.tika.parser.dwg.DWGParser_ESTest_scaffolding#setSystemProperties,False,No report,[],[]
tika,False,Delta,TIKA-1022,tika-parsers,355eba97dfd9ae2e61ca856f0c70e001b203a0c0,1d637c8e872ada489b3e928b854be0959ed0a0c4,org.apache.tika.parser.dwg.DWGParser_ESTest_scaffolding#initializeClasses,False,No report,[],[]
tika,False,Delta,TIKA-1022,tika-parsers,355eba97dfd9ae2e61ca856f0c70e001b203a0c0,1d637c8e872ada489b3e928b854be0959ed0a0c4,org.apache.tika.parser.dwg.DWGParser_ESTest_scaffolding#initMocksToAvoidTimeoutsInTheTests,False,No report,[],[]
tika,False,Delta,TIKA-1022,tika-parsers,355eba97dfd9ae2e61ca856f0c70e001b203a0c0,1d637c8e872ada489b3e928b854be0959ed0a0c4,org.apache.tika.parser.dwg.DWGParser_ESTest_scaffolding#resetClasses,False,No report,[],[]
tika,False,Delta,TIKA-1022,tika-parsers,355eba97dfd9ae2e61ca856f0c70e001b203a0c0,1d637c8e872ada489b3e928b854be0959ed0a0c4,org.apache.tika.parser.dwg.DWGParser_ESTest_scaffolding#initEvoSuiteFramework,False,No report,[],[]
